dates,X1_WLD,X2_SDGs,X3_JBear, X4_Jbull,X5_UBear,X6_UBull, X7_FinS,X8_TchS, X9_tEngS, X10_lifeTFS,X11_EnyS,X12_msfWIDX
2018/10/17,8150.23,13810,3456,4381,26562.87,5438.74,1755.09,182.88,1089.33,26433.32,3723.08,12299
2018/10/18,7991.29,13786,3502,4267,27542.65,5188.79,1704.17,181.32,1084.88,25771.16,3685.44,12285
2018/10/19,8024.82,13699,3511,4244,27743.58,5184.05,1768.16,181.31,1075.98,25565.73,3732.16,12210
2018/10/22,8022.21,13806,3495,4281,28173.65,5136.02,1817.69,180.59,1051.58,25473.63,3698.57,12241
2018/10/24,7684.2,13578,3588,4053,31096.02,4567.86,1741.15,177.24,997.99,24760.07,3313.92,12253
2018/10/25,7823.31,13325,3711,3773,29409.07,4825.07,1784.11,179.22,1012.9,25877.96,3372.6,12178
2018/10/26,7692.69,13341,3718,3759,30864.78,4539.07,1760.34,176.82,972.5,25739.3,3337.16,12213
2018/10/29,7672.18,13153,3741,3712,31533.83,4480.59,1740.77,178.12,983.33,25661.97,3329.82,12208
2018/10/30,7833.74,13264,3675,3847,30274.19,4718.11,1786.82,177.67,983.88,26312.65,3442.46,12254
2018/10/31,7894.51,13473,3607,3989,29285.34,4857.55,1791.23,180.74,1014.2,26388.43,3494.36,12295
2018/11/01,8003.12,13421,3663,3865,28315.26,5003.64,1844.1,183.27,1032.52,26338.16,3620.57,12228
2018/11/02,8020.22,13589,3546,4113,28956.56,4921.94,1880.25,179.2,1030.12,26512.57,3612.21,12293
2018/11/05,8041.02,13568,3603,3980,28501.24,5007.53,1881.22,175.31,1009.65,26771.7,3646.98,12303
2018/11/06,8099.62,13630,3549,4100,28019.68,5113.88,1884.24,175.79,998.27,27024.81,4043,12323
2018/11/07,8245.68,13675,3561,4071,26270.84,5436.95,1908.44,176.41,1028.58,27875.02,4155.2,12333
2018/11/08,8218.02,13942,3500,4210,26530.36,5436.1,1894.54,176.44,1029.96,28009.71,4219.08,12367
2018/11/09,8136.57,13941,3536,4124,27216.75,5273.74,1855.43,173.88,1008.53,27711.91,4169.59,12359
2018/11/12,7993.14,13939,3539,4116,28810.37,4967.54,1831.52,172.45,1016.5,26902.58,4132.03,12344
2018/11/13,8004.26,13784,3616,3935,28964.65,4939.35,1869.9,174.49,1027.7,26747.63,4111.96,12265
2018/11/14,7963.63,13824,3607,3956,29484.39,4831.12,1862.23,174.14,1015.76,26709.79,4058.51,12346
2018/11/15,8035.48,13692,3606,3956,28603.19,4985.39,1888.7,170.71,1030.71,27011.09,4106.95,12325
2018/11/16,7994.01,13729,3634,3894,28173.65,4978.06,1892.16,169.19,1025.62,27198.8,4137.48,12333
2018/11/19,7865.69,13754,3602,3963,29299.37,4736.52,1856.11,171.7,1014.17,26212.97,3931.72,12284
2018/11/20,7736.02,13714,3652,3854,31214.74,4469.08,1841.53,168.34,992.38,26320.52,3913.12,12292
2018/11/21,7828.27,13577,3655,3847,31012.36,4523.53,1871.14,171.01,1001.71,26345.24,4009.11,12276
2018/11/26,7928.58,13586,3602,3957,30294.45,4657.19,1918.54,172.76,1022.31,27283.18,4063.11,12309
2018/11/27,7942.98,13691,3574,4019,30060.68,4710.49,1925.16,173.85,1000.13,27533.62,3989.13,12352
2018/11/28,8089.04,13750,3537,4103,27967.74,5033.06,1946.37,177.04,1005.02,28126.91,4015.53,12360
2018/11/29,8053.68,13892,3535,4106,28086.3,4989.72,1929.16,171.55,1023.59,28207.72,4104.57,12389
2018/11/30,8068.85,13901,3518,4147,27527.82,5090.26,1936.93,170.37,995.13,28316.44,4084.92,12399
2018/12/03,8193.33,14013,3472,4254,26553.31,5285.66,1973.31,174.14,1062.81,28642.57,4189.88,12403
2018/12/04,7890.09,14037,3559,4040,28826.57,4748.04,1919.52,171.28,1034.19,27505.91,3978.88,12422
2018/12/06,7841.83,13737,3660,3814,28978.72,4716.37,1879.34,169.73,1012.9,27270.65,3892.75,12387
2018/12/07,7701.71,13654,3631,3874,31079.66,4384.07,1852.15,168.11,999.92,26588.5,3778.71,12409
2018/12/11,7733.2,13470,3714,3699,31080.2,4432.42,1858.46,168.36,995.56,26930.13,3741.87,12448
2018/12/12,7809.52,13607,3619,3888,30574.27,4496.08,1894.04,168.58,1024.05,27331.07,3501.48,12468
2018/12/13,7819.57,13709,3589,3953,30762.35,4501.28,1901.2,166.4,988.67,27446.33,3512.61,12469
2018/12/14,7679.9,13732,3668,3779,32372.85,4245.32,1868.67,164.91,983.09,26554.8,3507.15,12484
2018/12/17,7515.61,13527,3641,3831,34097.23,3979.51,1832.36,162.59,995.16,25823.4,3391.67,12457
2018/12/18,7505.75,13217,3706,3696,34152.86,3949.8,1838.74,159.96,985.76,25915.66,3413.03,12411
2018/12/19,7405.68,13101,3732,3643,35802.38,3753.46,1799.68,163.14,984.2,25685.93,3327.16,12418
2018/12/20,7248.78,13002,3859,3396,37123.01,3547.61,1788.27,161.85,963.68,24443.76,3203.75,12449
2018/12/21,7119.19,12774,3890,3342,39338.51,3326.59,1782.86,160.11,935.36,24000.16,3176.44,12350
2018/12/26,7199.42,12323,4010,3115,36069.5,3511.18,1808.49,160.63,943.22,24273.14,3263.96,12264
2018/12/27,7216.11,12632,3879,3316,34987.2,3574.2,1794.87,160.33,925.74,24540.99,3281.16,12278
2018/12/28,7177.02,12647,3883,3309,34991.84,3530.06,1792.05,161.77,945.1,24531.79,3178.27,12315
2019/01/04,7211.82,12303,3985,3138,32265.97,3643.35,1794,165.39,953.98,24067.61,3298.23,11998
2019/01/07,7269.02,12665,3866,3329,31583.16,3737.79,1786.27,166.73,974.13,24434.82,3329.01,12067
2019/01/08,7329.75,12736,3836,3379,30711,3839.96,1795.46,168.01,970.05,25010.33,3410.4,12115
2019/01/11,7390.08,12916,3816,3411,29894.67,3933.85,1824.73,160.78,988.89,26052,3434.52,12087
2019/01/15,7424.33,12862,3780,3475,29449.57,4000.14,1813.7,161.79,985.64,25588.52,3412.24,12091
2019/01/17,7531.01,13016,3810,3420,28730.12,4141.29,1845.06,163.38,1009.38,26017.69,3491.31,12110
2019/01/18,7650.57,13146,3757,3514,27741.41,4319.84,1875.04,164.23,1009.98,26419.65,3534.92,12152
2019/01/22,7514.41,13260,3769,3490,28734.13,4135.66,1839.77,162.62,986.61,26327.77,3387.5,12152
2019/01/23,7547.06,13174,3769,3490,28660.4,4160.42,1867.58,179.84,975.44,26464.02,3415.14,12154
2019/01/24,7572.83,13221,3769,3490,28583.15,4172.9,1879.23,179.86,979.09,26377.19,3399.94,12178
2019/01/25,7643.3,13195,3729,3564,27880.48,4283.41,1914.93,184.16,1010.05,26390.6,3493.55,12209
2019/01/28,7580.84,13166,3754,3516,28488.28,4170.99,1913.8,185.54,979.87,26014.56,3454.68,12210
2019/01/29,7587.29,13107,3755,3512,28594.55,4150.26,1931.83,185.26,984.51,25914.49,3476.41,12192
2019/01/30,7669.17,13197,3759,3506,27126.66,4332.85,1949.46,188.32,981.27,26718.89,3479.15,12233
2019/01/31,7696.73,13278,3733,3553,26425.18,4442.3,1962.02,189.27,984.28,26748.55,3514.65,12221
2019/02/01,7741.65,13423,3739,3543,26542.8,4470.89,1953.48,189.72,972.36,26655.59,3569.7,12235
2019/02/04,7809.88,13509,3715,3587,26087.89,4581.31,1952.75,190.53,967.03,26768.11,3510.99,12272
2019/02/05,7869.45,13576,3718,3580,25776.97,4641.83,1983.86,190.9,978.73,27053.72,3541.03,12296
2019/02/06,7836.46,13581,3711,3594,25875.94,4624.24,1964.06,193.48,976.53,27190.08,3569.63,12271
2019/02/07,7749.29,13569,3738,3542,26595.98,4482.44,1933.75,195.09,959.74,26673.95,3448.03,12251
2019/02/08,7729.38,13476,3815,3395,26477.85,4492.35,1926.86,198.54,961.23,26720.35,3422.48,12247
2019/02/12,7877.22,13621,3705,3593,25631.36,4707.55,1951.08,191.43,981.06,27435.5,3523.21,12291
2019/02/13,7917.63,13713,3655,3689,25496.7,4770.78,1962.48,195.17,1003.44,27460.29,3558.66,12310
2019/02/14,7879.43,13786,3650,3699,25520.88,4716.39,1948.87,195.63,988.8,27193.55,3528.73,12321
2019/02/15,7967.05,13680,3700,3598,24740.95,4869.74,1937.07,194.19,988.98,27900.15,3548.16,12291
2019/02/20,8042.89,13889,3608,3777,24533.32,4939.92,1947.81,193.28,1034.32,27961.11,3711.59,12380
2019/02/21,8001.4,13904,3605,3784,24774.66,4878.55,1941.68,193.25,1021.76,27835.52,3671.92,12364
2019/02/22,8051.59,13910,3611,3770,24351.8,4971.09,1957,194.3,1029.42,27904.95,3575.29,12349
2019/02/25,8099.61,13923,3586,3823,24311.03,5006.58,2019.07,196.1,1030.64,28191.47,3639.44,12382
2019/02/26,8073.45,13946,3597,3798,24283.37,4972.78,1999.29,196.06,1022.87,28086.21,3476.64,12414
2019/02/27,8094.12,13895,3584,3826,24420,4980.57,1985.79,194.97,1010.1,28764.54,3570.87,12402
2019/02/28,8095.83,13860,3612,3765,24684.02,4965.77,1979.4,195.67,1010.31,28913.5,3483.17,12386
2019/03/01,8175.76,13904,3573,3846,24275.45,5086.76,1988.82,194.17,1030.78,29553.6,3469.52,12440
2019/03/04,8138.75,14036,3540,3917,24551.48,5016.46,2005.91,193.71,1011.34,28993.54,3444.14,12474
2019/03/05,8160.14,13979,3551,3892,24660.56,5005.96,2037.52,195.53,1030.51,28471.53,3344.39,12460
2019/03/07,8003.23,13900,3604,3775,25688.02,4778.28,1980.72,193.44,1004.31,27987.89,3115.59,12458
2019/03/08,7951.99,13815,3682,3611,25746.97,4728.06,1943.25,189.92,991.64,27775.82,3114.98,12431
2019/03/11,8060.89,13705,3654,3666,24630.8,4937.28,1973.8,193.06,996.35,28280.38,3192.55,12380
2019/03/12,8092.53,13902,3584,3807,24421.25,4996.72,2004.48,195.2,1000.01,28387.89,3192.69,12463
2019/03/13,8125.42,13880,3631,3707,23901.55,5087.14,1987.72,197.79,1001.64,28778.58,3196.14,12459
2019/03/14,8155.56,13975,3619,3731,24053.32,5100.02,1981.91,196.83,1003.25,29206.96,3170.61,12481
2019/03/15,8200.85,14046,3598,3774,23653.93,5164.41,1993.08,195.19,1005.46,29326.64,3200.3,12532
2019/03/18,8233.94,14048,3569,3834,23398.2,5212.23,1994.42,194.13,1007.24,29362.51,3191.07,12521
2019/03/19,8232.83,14046,3576,3819,23291.65,5219.74,1999.45,195.99,1015.88,29625.28,3180.18,12511
2019/03/20,8167.82,14096,3566,3841,23410.94,5134.91,1983.56,194.84,1016.13,29402.58,3119.24,12539
2019/03/25,7964.03,13749,3681,3594,23841.5,4950.85,1911.28,198.58,997.43,29559.94,2961.49,12431
2019/03/26,8060.12,13803,3608,3735,23477.81,5092.76,1916.28,201.03,1007.93,30032.12,2923.11,12495
2019/03/27,8021.54,13947,3569,3817,23772.85,5010.98,1902.05,198.19,980.31,29713.3,2939.83,12502
2019/03/28,8052.38,13848,3622,3702,23544.19,5075.06,1915.18,200.32,1020.1,29905.99,3006.09,12503
2019/03/29,8110.16,13958,3596,3755,23121.22,5182.88,1897.58,200.8,1009.75,30339.12,3027.04,12545
2019/04/01,8251.41,14042,3555,3839,22435.01,5384.4,1954.02,203.71,1024.33,30750.99,3099.71,12545
2019/04/02,8248.07,14072,3552,3846,22406.7,5388.52,1946.81,204.02,1047.43,30589.1,3062.14,12535
2019/04/03,8294.48,14088,3511,3936,22316.29,5423.02,1957.41,203.57,1074.57,30850.44,3049.82,12567
2019/04/04,8319.04,14099,3514,3929,22207.19,5471.97,1987.37,202.7,1081.89,30709.33,3094.94,12552
2019/04/05,8358.52,14134,3499,3961,21932.6,5548.51,2002.2,202.27,1083.78,30892.23,3119.5,12573
2019/04/09,8278.44,14139,3507,3943,22090.66,5445.99,1971.27,204.63,1080.09,30869.14,3049.13,12549
2019/04/10,8303.91,14078,3513,3928,21855.9,5495.61,1954.71,205.46,1084.47,30952.35,3036.96,12536
2019/04/11,8338.02,14094,3518,3917,21995.05,5523.33,1952.76,205.75,1086.35,31318.94,3014.55,12555
2019/04/12,8425.02,14117,3487,3986,21642.26,5651.41,1986.11,208.1,1088.83,31438.41,3002.14,12617
2019/04/17,8422.8,14141,3421,4136,21827.34,5605.86,2034.83,209.65,1109.3,28854,3014.15,12593
2019/04/18,8422.75,14034,3446,4076,21709.04,5631.59,2026.48,208.47,1105.05,29084.97,3030.76,12579
2019/04/23,8461.09,14049,3425,4124,21063.24,5788.76,1995.58,206.22,1129.79,29522.09,3001.2,12556
2019/04/24,8438.55,14129,3436,4098,21245,5774.51,1970.83,209.05,1127.31,29339.19,2952.31,12538
2019/04/25,8391.59,14159,3408,4164,21207.8,5730.57,1954.47,206.15,1147.45,30087.17,2907.7,12577
2019/04/26,8428.75,14035,3423,4127,20887.78,5804.39,1964.92,205.17,1105.76,30485.89,2921.16,12504
2019/05/07,8163.27,14019,3470,4011,21849.57,5408.37,1864.16,199.39,1071.53,29952.21,2563.08,12446
2019/05/08,8151.8,13826,3527,3879,21898.89,5376.18,1848.58,202.42,1066.87,29783.15,2634.69,12413
2019/05/09,8078.7,13791,3560,3807,22026.83,5317.39,1795.51,199.35,1043.72,29522.75,2595.59,12383
2019/05/10,8132.26,13741,3571,3782,21779.11,5383.76,1809.61,204.72,1058.72,29593.65,2627.57,12381
2019/05/13,7881.62,13794,3595,3732,23269.97,4957.85,1732.41,203.75,1020.86,28536.04,2504.06,12373
2019/05/14,7984.73,13677,3618,3683,22750.88,5097.03,1754.54,204.13,1030.15,29303.27,2499.75,12356
2019/05/15,8021.26,13690,3596,3728,22354.32,5186.42,1753.28,201.45,1021.29,28823.92,2500.62,12356
2019/05/16,8099.6,13731,3615,3689,21781.27,5340.42,1777.21,197.57,1025.91,29329.48,2543.89,12365
2019/05/17,8051.62,13883,3577,3767,22267.16,5253.64,1756.72,196.92,1014.85,28808.62,2509.6,12397
2019/05/21,8107.76,13847,3580,3759,22208.49,5302.42,1770.05,202.24,988.89,29319.63,2524.7,12405
2019/05/22,8060.34,13933,3575,3770,22365.92,5248.87,1761.03,200.37,983.13,29974.96,2465,12432
2019/05/23,7915.69,13945,3605,3706,22981.02,5029.09,1738.1,199.07,962.2,29701.08,2369.34,12415
2019/05/24,7930.08,13830,3605,3706,22830.68,5033.9,1722.41,196.45,960.66,29705.02,2360.66,12417
2019/05/28,7872.83,13844,3583,3751,23457.72,4899.33,1716.95,194.73,968.93,29131.32,2331.56,12409
2019/05/29,7849.22,13690,3630,3652,23987.06,4808.37,1723.69,195.27,970.88,29012.4,2345.01,12379
2019/05/30,7878.05,13591,3633,3645,23827.04,4849.8,1732.78,197.38,959,29370.61,2331.19,12430
2019/05/31,7707.03,13580,3701,3510,24455.93,4603.22,1715.92,198.23,949.44,28903.25,2324.34,12396
2019/06/04,7842.31,13481,3733,3447,23077.08,4847.92,1698.88,201.92,957.04,28978.28,2456.94,12374
2019/06/05,7891.91,13608,3666,3573,22535.91,4987.62,1696.16,200.13,953.28,29800.98,2413.01,12394
2019/06/06,7925.12,13745,3664,3576,22091.92,5082.88,1702.96,201.67,945.25,29946.58,2434.66,12414
2019/06/07,7989.09,13842,3632,3638,21408.82,5220.77,1709.24,201.52,963.88,30473.22,2396.19,12464
2019/06/10,8041.17,13934,3591,3719,21176.38,5303.31,1742.47,201.41,987.8,30768.1,2412.57,12536
2019/06/11,8069.15,13920,3581,3740,21190.05,5303.48,1760.96,203.59,994.95,30927.93,2429.32,12490
2019/06/12,8029.34,13931,3598,3704,21307.44,5275.87,1730.42,206.44,999.19,30943.52,2458.38,12519
2019/06/13,8043.22,13971,3617,3666,21002.11,5336.14,1733.92,206.54,995.92,31019.83,2475.17,12480
2019/06/14,8018.59,13962,3601,3697,21145.54,5320.04,1738.97,206.88,1000.83,30964.97,2427.18,12488
2019/06/17,7969.74,13953,3594,3711,21112.98,5330.89,1753.08,205.02,999.75,31037.7,2527.04,12494
2019/06/18,8059.26,13902,3621,3654,20462.63,5480.56,1805.53,206.67,1022.59,31360.85,2609.07,12479
2019/06/19,8071.08,14030,3558,3780,20223.64,5511.51,1806.18,205.8,1030.1,31646.59,2536.87,12526
2019/06/20,8089.67,14011,3536,3826,19548.24,5623.07,1814.27,209.4,1041.79,31472.45,2535.26,12475
2019/06/21,8061.45,14044,3571,3751,19603.71,5596.77,1804.79,208.96,1052.61,31595.56,2512.97,12480
2019/06/24,8056.73,14057,3564,3765,19685.88,5574.27,1806.6,213.37,1042.76,31706.6,2513.57,12482
2019/06/25,7978.81,14034,3589,3712,20147.96,5370.29,1766.16,214.55,1038.48,31457.61,2589.23,12502
2019/06/26,8027.79,14001,3594,3701,20346.98,5388.5,1810.54,215.54,1046.45,31493.63,2601.57,12504
2019/06/27,8064.1,13895,3558,3775,20133.3,5439.66,1830.1,219.59,1061.63,31662.53,2628.75,12529
2019/06/28,8108.26,13965,3558,3775,19828.34,5539.64,1849.06,220.5,1079.88,31682.2,2700.24,12551
2019/07/01,8220.08,14099,3473,3956,19430.66,5699.08,1792.35,220.15,1091.89,32465.03,2740.03,12612
2019/07/02,8190.25,14130,3481,3938,19181.06,5721.96,1758.44,218.79,1080.96,32483.75,2659.24,12611
2019/07/03,8238.53,14139,3501,3890,18728.33,5847.08,1736.98,221.91,1076.04,32931.46,2669.62,12558
2019/07/05,8254.13,14269,3483,3930,18924.53,5855.22,1726.52,220.07,1066.06,32605.49,2689.56,12629
2019/07/08,8234.78,14225,3510,3868,19274.28,5786.63,1718.71,222.22,1045.79,32374.93,2614.48,12605
2019/07/09,8231.57,14223,3514,3861,19221.14,5809.88,1707.7,221.6,1041.6,32314.6,2539.24,12647
2019/07/10,8242.96,14190,3515,3857,18882.89,5873.11,1708.25,224.26,1035.79,32160.56,2503.26,12635
2019/07/11,8248.82,14135,3499,3893,18767.04,5908.91,1705.31,225.12,1075.04,32061.26,2439.72,12561
2019/07/12,8232.01,14188,3494,3904,18427.61,5951.21,1725.16,218.74,1075.66,31389.52,2481.47,12558
2019/07/17,8171.06,14204,3527,3828,18965.06,5786.66,1703.29,223.64,1055.65,30978.78,2575.45,12522
2019/07/18,8155.11,14102,3595,3681,18679.19,5811.9,1694.11,222.7,1050.37,31514.29,2556.72,12516
2019/07/19,8153.97,14111,3531,3810,19084.44,5727.49,1714.58,225.18,1044.69,31213.61,2608.49,12527
2019/07/22,8174.71,14024,3534,3803,18929.43,5779.14,1695.56,224.56,1028.98,31466,2615.61,12546
2019/07/23,8254.26,14005,3494,3888,18622.94,5922.33,1708.64,224.88,1038.82,31772.62,2682.53,12554
2019/07/24,8278.25,14089,3483,3914,18367.27,6003.44,1713.41,224.7,1030.86,31191.9,2685.86,12539
2019/07/25,8252.95,14095,3470,3942,18693.5,5937.17,1703.16,225.56,1048.18,31563.89,2634.04,12561
2019/07/26,8297.28,14156,3494,3888,18330.94,6056.71,1712.48,223.44,1046.4,31208.24,2641.52,12600
2019/07/30,8236.55,14324,3484,3909,18547.17,5983.31,1688.57,221.16,1024,30829.79,2741.9,12613
2019/07/31,8172.9,14282,3501,3869,19203.48,5783.88,1670.25,225.73,1014.54,30194.92,2739.16,12582
2019/08/01,8002.52,14183,3509,3851,19448.2,5561.84,1608.88,220.92,977.78,29817.35,2691.84,12626
2019/08/02,7873.06,13937,3590,3676,19727.96,5400.41,1597.63,220.24,951.76,29290.32,2599.49,12466
2019/08/05,7607.55,13752,3661,3528,21368.1,4887.01,1524.48,209.54,892.01,28440.65,2500.18,12419
2019/08/06,7730.79,13423,3672,3507,20633.89,5110.56,1543.82,220.87,926.29,29381.46,2344.47,12464
2019/08/07,7737.85,13518,3683,3487,20571.94,5110.04,1542.9,224.97,919.15,29199.19,2414.23,12504
2019/08/08,7843.14,13619,3667,3517,19334.74,5392.09,1545.29,222.25,909.99,29749.83,2446.8,12553
2019/08/09,7753.33,13800,3650,3548,19663.33,5254.47,1533.13,216.91,903.39,29201.25,2387.92,12492
2019/08/13,7847.86,13644,3703,3445,19627.65,5358.91,1546.52,218.24,914.68,29368.89,2199.71,12445
2019/08/14,7558.43,13848,3662,3523,21199.18,4842.35,1495.17,221.32,903.24,28535.24,2079.68,12551
2019/08/15,7601.72,13516,3697,3454,21094.67,4891.67,1529.05,210.74,887.08,29000.92,2046.86,12559
2019/08/16,7724.93,13544,3695,3457,20208.4,5113.79,1550.73,214.06,908.31,29371.31,2099.55,12627
2019/08/19,7809.92,13766,3660,3522,19575.43,5310.74,1554.52,211.55,911.6,29802.42,2130.27,12633
2019/08/20,7738.13,13897,3646,3549,19937.49,5170.79,1538.07,211.37,917.74,29336.9,2057.48,12597
2019/08/21,7831.57,13770,3662,3518,19498.97,5317.71,1558.64,213.81,922.18,29666.36,2033.05,12609
2019/08/22,7801.65,13883,3653,3535,19528.07,5296.52,1556.92,218.54,914.15,29602.85,2029.43,12623
2019/08/23,7567,13868,3635,3569,20814.53,4845.83,1514.45,222.86,884.22,28387.85,1898.07,12596
2019/08/26,7693.7,13481,3708,3424,20258.31,5037.52,1541.92,223.69,891.41,28750.03,1905.92,12471
2019/08/27,7640.38,13645,3687,3464,20414.53,4958.27,1556.2,219.53,877.48,28854.16,1867.02,12539
2019/08/28,7707.83,13633,3676,3485,20107.85,5081.61,1572.55,222.58,858.43,29292.73,1895.12,12580
2019/08/29,7822.43,13714,3679,3478,19372.35,5290.92,1575.14,220.86,892.47,30434.51,1956.41,12646
2019/08/30,7820.82,13904,3638,3556,19387.3,5276.24,1568.84,222.09,886.46,30511.61,1954.67,12657
2019/09/03,7752.28,13939,3643,3545,19626.98,5166.78,1549.61,225.63,883.37,30031.5,1898.09,12588
2019/09/04,7881.69,13862,3635,3559,19073.93,5357.3,1592.51,233.15,907.42,30414.04,1931.86,12596
2019/09/05,8011.52,14014,3570,3685,18433.01,5594.05,1636.95,235.11,904.54,31436.62,2072.11,12675
2019/09/06,8023.91,14144,3548,3730,18376.11,5605.84,1634.5,234.55,911.86,31540.85,2088.83,12657
2019/09/09,8055.12,14175,3526,3776,18422.11,5625.29,1645.98,237.9,931.83,31313.3,2163.9,12680
2019/09/10,8080.88,14159,3522,3782,18473.65,5647.48,1651.66,233.53,944.11,31129.94,2298.99,12691
2019/09/11,8159.06,14110,3487,3857,18133.64,5780.77,1701.24,228.13,965.98,31797.48,2370.74,12665
2019/09/12,8217,14260,3446,3948,18007.79,5847.67,1701.34,226.59,967.41,31883.31,2375.82,12696
2019/09/13,8231.69,14320,3419,4010,18058.5,5831.46,1713.99,229.58,969.39,32167.04,2447.79,12731
2019/09/17,8221.44,14179,3417,4013,18110.1,5822.26,1662.89,238.16,970.92,31647.81,2358.1,12661
2019/09/18,8239.27,14252,3419,4010,18120.32,5852.51,1651.54,239.75,966.2,31985.46,2339.05,12693
2019/09/19,8211.24,14295,3408,4036,18090,5826.6,1638.36,235.16,943.92,31887,2266.92,12731
2019/09/20,8150.14,14328,3401,4050,18294.26,5706.6,1628.31,238.9,936.76,31870.29,2225.21,12710
2019/09/24,8010.55,14196,3396,4061,18551.77,5548.4,1606.82,227.69,943.11,30526.38,2146.35,12704
2019/09/25,8080.92,14098,3418,4009,18329.98,5687.57,1615.32,227.87,938.59,30423.88,2214.47,12683
2019/09/26,8088.66,14157,3408,4031,18491.13,5649.77,1622.69,228.58,945.58,30928.17,2151.01,12673
2019/09/27,8045.44,14185,3416,4013,18788.87,5560.04,1610.17,229.01,915.16,31016.21,2186.46,12690
2019/09/30,8085.05,14188,3424,3994,18532.29,5652.62,1634.95,231.27,918.51,31474.64,2215.23,12711
2019/10/01,7974.91,14221,3391,4071,19156.17,5429.02,1622.56,228.71,939.49,30964.48,2177.43,12720
2019/10/02,7801.98,14021,3431,3975,20062.22,5120.58,1615.05,225.97,916.3,29957.23,2150.9,12691
2019/10/03,7842.18,13672,3500,3814,19541.32,5223.13,1623.81,227.52,909.72,30243.08,2109.14,12629
2019/10/04,7927.79,13688,3492,3831,18787.6,5434.18,1616.78,229.21,904.63,31255.64,2073.37,12663
2019/10/07,7927.99,13832,3482,3853,19074.38,5379.02,1612.42,229.66,915.1,31021.08,2059.78,12667
2019/10/08,7808.62,13898,3443,3939,19936.43,5126.51,1600.7,230.62,903.67,29115.55,1986.15,12706
2019/10/09,7902.61,13696,3472,3873,19439.51,5279.51,1638.77,232.95,923.08,29713.76,2022.4,12682
2019/10/10,7994.44,13812,3459,3902,19108.92,5420.67,1657.19,233.5,920.9,30300.05,2087.95,12682
2019/10/11,8134.34,14017,3414,4004,18623.12,5607.53,1697.54,236.66,943.08,30746.58,2246.05,12740
2019/10/15,8231.57,14194,3350,4150,18208.93,5778.32,1737.09,241.27,939.29,31130.42,2195.3,12753
2019/10/16,8220.41,14359,3306,4257,18280.88,5743.09,1730.21,246.1,947.21,30510.9,2181.53,12779
2019/10/17,8235.67,14378,3311,4246,18133.69,5779.09,1742.75,244.81,942,30594.75,2133.89,12806
2019/10/21,8263.7,14428,3294,4288,17960.79,5824.77,1732.01,244.84,1096.76,30789.61,2114.25,12821
2019/10/24,8283.68,14511,3264,4368,17931.51,5835.62,1745.36,242.27,1088.27,31870.52,2163.51,12827
2019/10/25,8317.48,14542,3265,4364,17697.46,5916.53,1745.84,241.18,1087.49,32231.32,2231.47,12826
2019/10/28,8385.11,14590,3253,4395,17441.29,6027.65,1759.38,243.09,1103.56,32671.11,2241.99,12794
